"d" "K" "m" "cv" "HR" "tau" "censoring" "matrix" "method_correction" "distribution" "delta.rmst" "var" "ci.low" "ci.up" "t_star"
793 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1104 1104 1104 1104 365
793 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1104 1104 1104 1104 365
793 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1104 1104 1104 1104 365
793 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1104 1104 1104 1104 365
793 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1104 1104 1104 1104 365
837 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 19.4296256128015 54.6249414821411 4.94378896846258 33.9154622571403 365
837 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 19.4296256128015 102.105481552297 -0.375272840618866 39.2345240662218 365
837 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 19.4296256128015 102.105481552297 -3.87191364563717 42.7311648712401 365
837 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 19.4296256128015 73.9974693307947 2.56966620389943 36.2895850217035 365
837 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 19.4296256128015 73.9974693307947 -0.407032827341393 39.2662840529443 365
837 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 19.4296256128015 81.6831173266173 1.71572340137084 37.1435278242321 365
837 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 19.4296256128015 81.6831173266173 -1.41174293905341 40.2709941646563 365
837 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 19.4296256128015 75.9333282805565 2.35055205162706 36.5086991739759 365
837 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 19.4296256128015 75.9333282805565 -0.664832534482645 39.5240837600856 365
837 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 19.4478375246864 54.5517886083256 4.9717037337154 33.9239713156575 365
837 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 19.4478375246864 102.923463613815 -0.436232661160286 39.3319077105332 365
837 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 19.4478375246864 102.923463613815 -3.94685157926295 42.8425266286358 365
837 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 19.4478375246864 74.199952807577 2.56482644230678 36.3308486070661 365
837 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 19.4478375246864 74.199952807577 -0.415942461965475 39.3116175113383 365
837 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 19.4478375246864 81.9682249784905 1.70304784263433 37.1926272067385 365
837 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 19.4478375246864 81.9682249784905 -1.42987181482625 40.3255468641991 365
837 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 19.4478375246864 75.5280339075752 2.414404750758 36.4812702986149 365
837 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 19.4478375246864 75.5280339075752 -0.59292175621373 39.4885968055866 365
765 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 7.1617306814604 30.1583820040285 -3.60173449325161 17.9251958561724 365
765 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 7.1617306814604 68.482098604798 -9.05773792096446 23.3811992838853 365
765 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 7.1617306814604 68.482098604798 -11.9213555196277 26.2448168825485 365
765 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 7.1617306814604 44.8893801097946 -5.96993734580339 20.2933987087242 365
765 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 7.1617306814604 44.8893801097946 -8.28839034722006 22.6118517101409 365
765 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 7.1617306814604 45.7894384902413 -6.10093279097109 20.4243941538919 365
765 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 7.1617306814604 45.7894384902413 -8.44251360694951 22.7659749698703 365
765 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 7.1617306814604 49.7794971452979 -6.66671422020959 20.9901755831304 365
765 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 7.1617306814604 49.7794971452979 -9.108186203863 23.4316475667838 365
765 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 2.99098817379875 24.5483358673357 -6.71990371886172 12.7018800664592 365
765 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 2.99098817379875 126.935628258107 -19.0910857512757 25.0730620988732 365
765 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 2.99098817379875 126.935628258107 -22.9897717721834 28.9717481197809 365
765 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 2.99098817379875 52.4335935991796 -11.2013157488299 17.1832920964274 365
765 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 2.99098817379875 52.4335935991796 -13.7070286223293 19.6890049699268 365
765 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 2.99098817379875 53.8612211166846 -11.3932275834834 17.3752039310809 365
765 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 2.99098817379875 53.8612211166846 -13.9328233245771 19.9147996721746 365
765 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 2.99098817379875 34.3924084702033 -8.50322867132724 14.4852050189247 365
765 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 2.99098817379875 34.3924084702033 -10.5325825575349 16.5145589051324 365
839 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -8.79244192263739 39.7705567742815 -21.1527394969064 3.56785565163161 365
839 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -8.79244192263739 76.2280237025886 -25.9046251274885 8.31974128221376 365
839 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -8.79244192263739 76.2280237025886 -28.9258553649351 11.3409715196603 365
839 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -8.79244192263739 54.45170770409 -23.255290634483 5.67040678920824 365
839 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -8.79244192263739 54.45170770409 -25.8087693650903 8.22388551981552 365
839 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -8.79244192263739 65.0244672826724 -24.5971505059666 7.01226666069177 365
839 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -8.79244192263739 65.0244672826724 -27.3875404225757 9.80265657730089 365
839 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -8.79244192263739 60.2718548755027 -24.0086125496741 6.42372870439935 365
839 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -8.79244192263739 60.2718548755027 -26.6950935349593 9.11020968968453 365
839 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -11.9818569814384 32.6506405463826 -23.181236032449 -0.782477930427849 365
839 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -11.9818569814384 109.893279676326 -32.528158559767 8.56444459689015 365
839 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -11.9818569814384 109.893279676326 -36.1556973052933 12.1919833424164 365
839 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -11.9818569814384 55.4656315305878 -26.5787381376494 2.61502417477253 365
839 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -11.9818569814384 55.4656315305878 -29.1558808782119 5.19216691533504 365
839 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -11.9818569814384 92.3961329961541 -30.8216006128179 6.85788664994104 365
839 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -11.9818569814384 92.3961329961541 -34.1478391437804 10.1841251809035 365
839 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -11.9818569814384 44.2267769387139 -25.016247737515 1.05253377463812 365
839 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -11.9818569814384 44.2267769387139 -27.3175260143738 3.35381205149691 365
787 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 14.7945710291219 68.3333802074085 -1.40727658606064 30.9964186443043 365
787 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 14.7945710291219 161.232242184769 -10.0925143550884 39.6816564133321 365
787 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 14.7945710291219 161.232242184769 -14.486437327078 44.0755793853217 365
787 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 14.7945710291219 103.568507053875 -5.15171070377838 34.7408527620221 365
787 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 14.7945710291219 103.568507053875 -8.67331334060508 38.2624553988488 365
787 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 14.7945710291219 110.468248581538 -5.80541023106814 35.3945522893118 365
787 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 14.7945710291219 110.468248581538 -9.44242635747766 39.0315684157214 365
787 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 14.7945710291219 91.9168182314643 -3.99624247549781 33.5853845337415 365
787 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 14.7945710291219 91.9168182314643 -7.31384218015042 36.9029842383941 365
787 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 14.5248643052838 68.3546221854473 -1.67950135121449 30.7292299617821 365
787 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 14.5248643052838 158.304783469226 -10.135251404419 39.1849800149866 365
787 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 14.5248643052838 158.304783469226 -14.4891018949843 43.5388305055519 365
787 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 14.5248643052838 102.707519802076 -5.33833553500635 34.3880641455739 365
787 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 14.5248643052838 102.707519802076 -8.84526970299229 37.8949983135599 365
787 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 14.5248643052838 109.585744024363 -5.99266778326719 35.0423963938348 365
787 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 14.5248643052838 109.585744024363 -9.61512715047035 38.6648557610379 365
787 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 14.5248643052838 91.9934190368063 -4.27377742769124 33.3235060382588 365
787 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 14.5248643052838 91.9934190368063 -7.59275924004627 36.6424878506138 365
738 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -4.67612826741685 45.6689242949662 -17.9213270981068 8.56907056327309 365
738 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -4.67612826741685 69.7258710640762 -21.0422231721178 11.6899666372841 365
738 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -4.67612826741685 69.7258710640762 -23.9317282810266 14.5794717461929 365
738 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -4.67612826741685 56.2600273946088 -19.3771683152336 10.0249117803999 365
738 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -4.67612826741685 56.2600273946088 -21.9727007603155 12.6204442254818 365
738 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -4.67612826741685 68.3782481914442 -20.8832941102974 11.5310375754637 365
738 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -4.67612826741685 68.3782481914442 -23.7447396033506 14.3924830685169 365
738 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -4.67612826741685 68.589884682712 -20.9083560111616 11.5560994763279 365
738 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -4.67612826741685 68.589884682712 -23.7742262916187 14.421969756785 365
738 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -5.97786443739306 39.2662074408389 -18.259538546765 6.30380967197884 365
738 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -5.97786443739306 62.5512344050905 -21.4790899099401 9.52336103515396 365
738 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -5.97786443739306 62.5512344050905 -24.2158985657672 12.260169690981 365
738 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -5.97786443739306 49.2103233786619 -19.7270255322443 7.77129665745819 365
738 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -5.97786443739306 49.2103233786619 -22.1544996155928 10.1987707408067 365
738 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -5.97786443739306 70.1342330973048 -22.3918148566023 10.4360859818162 365
738 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -5.97786443739306 70.1342330973048 -25.2897690643626 13.3340401895765 365
738 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -5.97786443739306 56.8640054094379 -20.7576051374217 8.8018762626356 365
738 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -5.97786443739306 56.8640054094379 -23.3670325243309 11.4113036495448 365
726 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -2.09127261805209 104.469370833884 -22.1241153040563 17.9415700679521 365
726 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -2.09127261805209 177.654888214188 -28.2150919668728 24.0325467307686 365
726 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -2.09127261805209 177.654888214188 -32.8273656896011 28.644820453497 365
726 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -2.09127261805209 135.675761863008 -24.9209211515501 20.7383759154459 365
726 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -2.09127261805209 135.675761863008 -28.9515947151739 24.7690494790697 365
726 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -2.09127261805209 166.37155618338 -27.3718873655865 23.1893421294823 365
726 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -2.09127261805209 166.37155618338 -31.8352896551807 27.6527444190765 365
726 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -2.09127261805209 143.884234810864 -25.601384548305 21.4188393122008 365
726 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -2.09127261805209 143.884234810864 -29.7521968788611 25.569651642757 365
726 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1.60147497871067 113.536912283973 -19.2826666882969 22.4856166457183 365
726 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1.60147497871067 178.569963888357 -24.5895380389249 27.7924879963463 365
726 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1.60147497871067 178.569963888357 -29.2136750956042 32.4166250530255 365
726 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1.60147497871067 142.166290344634 -21.7678628392455 24.9708127966668 365
726 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1.60147497871067 142.166290344634 -25.8938208891042 29.0967708465255 365
726 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1.60147497871067 168.337702082956 -23.8280816537191 27.0310316111404 365
726 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1.60147497871067 168.337702082956 -28.3177802797234 31.5207302371448 365
726 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1.60147497871067 156.654525136558 -22.9297685158104 26.1327184732317 365
726 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1.60147497871067 156.654525136558 -27.260866057286 30.4638160147073 365
804 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -13.6428360333238 59.000085025845 -28.6976159069797 1.41194384033213 365
804 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -13.6428360333238 106.839915541939 -33.9016893069125 6.61601724026492 365
804 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -13.6428360333238 106.839915541939 -37.4784778062787 10.1928057396311 365
804 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -13.6428360333238 77.9477762831399 -30.9469734795058 3.66130141285826 365
804 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -13.6428360333238 77.9477762831399 -34.0020940716296 6.71642200498206 365
804 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -13.6428360333238 82.7872052260921 -31.4760533469884 4.19038128034079 365
804 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -13.6428360333238 82.7872052260921 -34.6245852867191 7.33891322007156 365
804 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -13.6428360333238 79.6402184359666 -31.1338228434741 3.84815077682648 365
804 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -13.6428360333238 79.6402184359666 -34.2219325020139 6.93626043536634 365
804 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -13.5612458539368 58.4060899600188 -28.5400505278475 1.41755881997388 365
804 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -13.5612458539368 106.753994861398 -33.8119514022542 6.6894596943806 365
804 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -13.5612458539368 106.753994861398 -37.3873013853504 10.2648096774767 365
804 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -13.5612458539368 77.4761183488337 -30.8129506457616 3.69045893788793 365
804 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -13.5612458539368 77.4761183488337 -33.858814025122 6.73632231724832 365
804 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -13.5612458539368 82.2347093869784 -31.3348569035189 4.21236519564527 365
804 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -13.5612458539368 82.2347093869784 -34.472865098545 7.35037339067137 365
804 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -13.5612458539368 78.8314299170075 -30.9631909119646 3.84069920409102 365
804 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -13.5612458539368 78.8314299170075 -34.0355798625921 6.91308815471844 365
781 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -10.6978712103734 23.0727664295797 -20.112385649192 -1.28335677155476 365
781 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -10.6978712103734 38.6045851694268 -22.8756347250066 1.47989230425985 365
781 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -10.6978712103734 38.6045851694268 -25.0256717433371 3.62992932259033 365
781 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -10.6978712103734 29.7699662128576 -21.3917993614387 -0.00394305930802297 365
781 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -10.6978712103734 29.7699662128576 -23.2798588042525 1.88411638350579 365
781 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -10.6978712103734 30.5594171790576 -21.5326643638102 0.136921943063479 365
781 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -10.6978712103734 30.5594171790576 -23.4455941343589 2.04985171361211 365
781 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -10.6978712103734 42.8130149743717 -23.5222399673068 2.12649754656003 365
781 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -10.6978712103734 42.8130149743717 -25.7864379484053 4.39069552765854 365
781 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -8.39161675122687 13.1547112480521 -15.5002932495291 -1.28294025292466 365
781 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -8.39161675122687 23.1135835975954 -17.8144549430263 1.03122144057257 365
781 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -8.39161675122687 23.1135835975954 -19.4780979350882 2.69486443263449 365
781 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -8.39161675122687 17.2814062199604 -16.5393655420074 -0.243867960446362 365
781 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -8.39161675122687 17.2814062199604 -17.9778859645123 1.19465246205858 365
781 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -8.39161675122687 17.580940145995 -16.6096735531678 -0.173559949285906 365
781 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -8.39161675122687 17.580940145995 -18.0606071602857 1.277373657832 365
781 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -8.39161675122687 22.9281580796335 -17.7765821266173 0.993348624163572 365
781 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -8.39161675122687 22.9281580796335 -19.4335385085172 2.65030500606346 365
814 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -12.8484425599742 56.891014370582 -27.6316928444045 1.9348077244561 365
814 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -12.8484425599742 133.239071096729 -35.4721558919103 9.77527077196187 365
814 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -12.8484425599742 133.239071096729 -39.4664707016296 13.7695855816812 365
814 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -12.8484425599742 86.7441265310797 -31.1028664075303 5.40598128758185 365
814 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -12.8484425599742 86.7441265310797 -34.3257641894899 8.62887906954146 365
814 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -12.8484425599742 90.1095363819764 -31.4536051059774 5.75671998602902 365
814 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -12.8484425599742 90.1095363819764 -34.7384273278817 9.04154220793332 365
814 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -12.8484425599742 78.5989998902727 -30.2247143530322 4.52782923308383 365
814 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -12.8484425599742 78.5989998902727 -33.2925705772686 7.59568545732023 365
814 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -12.9591569088539 58.903140161446 -28.001563210366 2.08324939265813 365
814 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -12.9591569088539 142.93560893364 -36.3916398274312 10.4733260097234 365
814 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -12.9591569088539 142.93560893364 -40.5287464189493 14.6104326012415 365
814 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -12.9591569088539 91.4118671164403 -31.6982850436036 5.77997122589581 365
814 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -12.9591569088539 91.4118671164403 -35.0067594718134 9.08844565410558 365
814 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -12.9591569088539 94.9745804500313 -32.059966834391 6.14165301668319 365
814 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -12.9591569088539 94.9745804500313 -35.4322977530076 9.5139839352998 365
814 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -12.9591569088539 80.2154792566538 -30.5132008972538 4.59488707954601 365
814 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -12.9591569088539 80.2154792566538 -33.6124435743767 7.69412975666889 365
803 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 2.33810368728834 8.64649643651135 -3.42515580748862 8.10136318206531 365
803 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 2.33810368728834 14.2509124439608 -5.06083497381655 9.73704234839324 365
803 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 2.33810368728834 14.2509124439608 -6.36714971696429 11.043357091541 365
803 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 2.33810368728834 11.0233285890396 -4.16925083215933 8.84545820673602 365
803 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 2.33810368728834 11.0233285890396 -5.31815252428042 9.99435989885711 365
803 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 2.33810368728834 12.4751464495661 -4.58452308064713 9.26073045522382 365
803 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 2.33810368728834 12.4751464495661 -5.80674289114532 10.482950265722 365
803 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 2.33810368728834 30.9756731433714 -8.57023132881481 13.2464387033915 365
803 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 2.33810368728834 30.9756731433714 -10.4961452344995 15.1723526090762 365
803 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 1104 1104 1104 1104 365
803 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 1104 1104 1104 1104 365
809 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -9.80783933019106 39.074900364477 -22.059558420705 2.4438797603229 365
809 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -9.80783933019106 59.6744226093752 -24.9484085765111 5.33272991612902 365
809 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -9.80783933019106 59.6744226093752 -27.621541809807 8.0058631494249 365
809 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -9.80783933019106 48.0993530728565 -23.4009141895231 3.78523552914102 365
809 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -9.80783933019106 48.0993530728565 -25.8008305703416 6.18515190995945 365
809 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -9.80783933019106 57.3258738994191 -24.647481642084 5.03180298170185 365
809 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -9.80783933019106 57.3258738994191 -27.2674849186309 7.65180625824881 365
